"sample","chromosome","start","end","copy_number","segmented","ploidy","cellularity","absolute_segmented","absolute_copy_number"
"SLX-10722_SLX-11823.D701_D506","18",6500001,7000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","18",7000001,7500000,0.869,0.982,2,0.05,1.28,-3.24
"SLX-10722_SLX-11823.D701_D506","18",7500001,8000000,0.948,0.982,2,0.05,1.28,-0.0800000000000018
"SLX-10722_SLX-11823.D701_D506","18",8000001,8500000,0.92,0.982,2,0.05,1.28,-1.2
"SLX-10722_SLX-11823.D701_D506","18",8500001,9000000,0.983,0.982,2,0.05,1.28,1.32
"SLX-10722_SLX-11823.D701_D506","18",9000001,9500000,1.09,0.982,2,0.05,1.28,5.6
"SLX-10722_SLX-11823.D701_D506","18",9500001,10000000,1.105,0.982,2,0.05,1.28,6.2
"SLX-10722_SLX-11823.D701_D506","18",10000001,10500000,1.042,0.982,2,0.05,1.28,3.68
"SLX-10722_SLX-11823.D701_D506","18",10500001,11000000,0.859,0.982,2,0.05,1.28,-3.64
"SLX-10722_SLX-11823.D701_D506","18",11000001,11500000,0.933,0.982,2,0.05,1.28,-0.679999999999998
"SLX-10722_SLX-11823.D701_D506","18",11500001,12000000,0.874,0.982,2,0.05,1.28,-3.04
"SLX-10722_SLX-11823.D701_D506","18",12000001,12500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","18",12500001,13000000,1.065,0.982,2,0.05,1.28,4.6
"SLX-10722_SLX-11823.D701_D506","18",13000001,13500000,0.978,0.982,2,0.05,1.28,1.12
"SLX-10722_SLX-11823.D701_D506","18",13500001,14000000,0.906,0.982,2,0.05,1.28,-1.76
"SLX-10722_SLX-11823.D701_D506","18",14000001,14500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","18",14500001,15000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","18",15000001,15500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","18",15500001,16000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","18",16000001,16500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","18",16500001,17000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","18",17000001,17500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","18",17500001,18000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","18",18000001,18500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","18",18500001,19000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","18",19000001,19500000,1.057,0.982,2,0.05,1.28,4.28
"SLX-10722_SLX-11823.D701_D506","18",19500001,20000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","18",20000001,20500000,0.98,0.982,2,0.05,1.28,1.2
"SLX-10722_SLX-11823.D701_D506","18",20500001,21000000,1.026,0.982,2,0.05,1.28,3.04
"SLX-10722_SLX-11823.D701_D506","18",21000001,21500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","18",21500001,22000000,1.046,0.982,2,0.05,1.28,3.84
"SLX-10722_SLX-11823.D701_D506","18",22000001,22500000,0.947,0.982,2,0.05,1.28,-0.120000000000002
"SLX-10722_SLX-11823.D701_D506","18",22500001,23000000,0.974,0.982,2,0.05,1.28,0.959999999999999
"SLX-10722_SLX-11823.D701_D506","18",23000001,23500000,0.941,0.982,2,0.05,1.28,-0.360000000000002
"SLX-10722_SLX-11823.D701_D506","18",23500001,24000000,1.091,0.982,2,0.05,1.28,5.64
"SLX-10722_SLX-11823.D701_D506","18",24000001,24500000,1.029,0.982,2,0.05,1.28,3.16
"SLX-10722_SLX-11823.D701_D506","18",24500001,25000000,0.959,0.982,2,0.05,1.28,0.359999999999999
"SLX-10722_SLX-11823.D701_D506","18",25000001,25500000,0.93,0.982,2,0.05,1.28,-0.799999999999998
"SLX-10722_SLX-11823.D701_D506","18",25500001,26000000,0.963,0.982,2,0.05,1.28,0.519999999999999
"SLX-10722_SLX-11823.D701_D506","18",26000001,26500000,0.972,0.982,2,0.05,1.28,0.879999999999999
"SLX-10722_SLX-11823.D701_D506","18",26500001,27000000,0.972,0.982,2,0.05,1.28,0.879999999999999
"SLX-10722_SLX-11823.D701_D506","18",27000001,27500000,0.981,0.982,2,0.05,1.28,1.24
"SLX-10722_SLX-11823.D701_D506","18",27500001,28000000,0.971,0.982,2,0.05,1.28,0.839999999999999
"SLX-10722_SLX-11823.D701_D506","18",28000001,28500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","18",28500001,29000000,1.103,0.982,2,0.05,1.28,6.12
"SLX-10722_SLX-11823.D701_D506","18",29000001,29500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","18",29500001,30000000,1.022,0.982,2,0.05,1.28,2.88
"SLX-10722_SLX-11823.D701_D506","18",30000001,30500000,0.966,0.982,2,0.05,1.28,0.639999999999999
"SLX-10722_SLX-11823.D701_D506","18",30500001,31000000,1.021,0.982,2,0.05,1.28,2.84
"SLX-10722_SLX-11823.D701_D506","18",31000001,31500000,0.996,0.982,2,0.05,1.28,1.84
"SLX-10722_SLX-11823.D701_D506","18",31500001,32000000,1.004,0.982,2,0.05,1.28,2.16
"SLX-10722_SLX-11823.D701_D506","18",32000001,32500000,0.972,0.982,2,0.05,1.28,0.879999999999999
"SLX-10722_SLX-11823.D701_D506","18",32500001,33000000,1.041,0.982,2,0.05,1.28,3.64
"SLX-10722_SLX-11823.D701_D506","18",33000001,33500000,1.006,0.982,2,0.05,1.28,2.24
"SLX-10722_SLX-11823.D701_D506","18",33500001,34000000,1.026,0.982,2,0.05,1.28,3.04
"SLX-10722_SLX-11823.D701_D506","18",34000001,34500000,0.995,0.982,2,0.05,1.28,1.8
"SLX-10722_SLX-11823.D701_D506","18",34500001,35000000,0.902,0.982,2,0.05,1.28,-1.92
"SLX-10722_SLX-11823.D701_D506","18",35000001,35500000,0.893,0.982,2,0.05,1.28,-2.28
"SLX-10722_SLX-11823.D701_D506","18",35500001,36000000,0.93,0.982,2,0.05,1.28,-0.799999999999998
"SLX-10722_SLX-11823.D701_D506","18",36000001,36500000,0.997,0.982,2,0.05,1.28,1.88
"SLX-10722_SLX-11823.D701_D506","18",36500001,37000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","18",37000001,37500000,1.006,0.982,2,0.05,1.28,2.24
"SLX-10722_SLX-11823.D701_D506","18",37500001,38000000,0.952,0.982,2,0.05,1.28,0.0799999999999983
"SLX-10722_SLX-11823.D701_D506","18",38000001,38500000,0.98,0.982,2,0.05,1.28,1.2
"SLX-10722_SLX-11823.D701_D506","18",38500001,39000000,1.021,0.982,2,0.05,1.28,2.84
"SLX-10722_SLX-11823.D701_D506","18",39000001,39500000,0.971,0.982,2,0.05,1.28,0.839999999999999
"SLX-10722_SLX-11823.D701_D506","18",39500001,40000000,1.023,0.982,2,0.05,1.28,2.92
"SLX-10722_SLX-11823.D701_D506","18",40000001,40500000,0.98,0.982,2,0.05,1.28,1.2
"SLX-10722_SLX-11823.D701_D506","18",40500001,41000000,0.952,0.982,2,0.05,1.28,0.0799999999999983
"SLX-10722_SLX-11823.D701_D506","18",41000001,41500000,0.971,0.982,2,0.05,1.28,0.839999999999999
"SLX-10722_SLX-11823.D701_D506","18",41500001,42000000,1.016,0.982,2,0.05,1.28,2.64
"SLX-10722_SLX-11823.D701_D506","18",42000001,42500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","18",42500001,43000000,1.007,0.982,2,0.05,1.28,2.28
"SLX-10722_SLX-11823.D701_D506","18",43000001,43500000,0.965,0.982,2,0.05,1.28,0.599999999999999
"SLX-10722_SLX-11823.D701_D506","18",43500001,44000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","18",44000001,44500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","18",44500001,45000000,0.902,0.982,2,0.05,1.28,-1.92
"SLX-10722_SLX-11823.D701_D506","18",45000001,45500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","18",45500001,46000000,1.017,0.982,2,0.05,1.28,2.68
"SLX-10722_SLX-11823.D701_D506","18",46000001,46500000,1.01,0.982,2,0.05,1.28,2.4
"SLX-10722_SLX-11823.D701_D506","18",46500001,47000000,1.043,0.982,2,0.05,1.28,3.72
"SLX-10722_SLX-11823.D701_D506","18",47000001,47500000,0.947,0.982,2,0.05,1.28,-0.120000000000002
"SLX-10722_SLX-11823.D701_D506","18",47500001,48000000,0.921,0.982,2,0.05,1.28,-1.16
"SLX-10722_SLX-11823.D701_D506","18",48000001,48500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","18",48500001,49000000,0.976,0.982,2,0.05,1.28,1.04
"SLX-10722_SLX-11823.D701_D506","18",49000001,49500000,0.926,0.982,2,0.05,1.28,-0.959999999999998
"SLX-10722_SLX-11823.D701_D506","18",49500001,50000000,0.95,0.982,2,0.05,1.28,-0.00000000000000177635683940025
"SLX-10722_SLX-11823.D701_D506","18",50000001,50500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","18",50500001,51000000,0.953,0.982,2,0.05,1.28,0.119999999999998
"SLX-10722_SLX-11823.D701_D506","18",51000001,51500000,0.961,0.982,2,0.05,1.28,0.439999999999999
"SLX-10722_SLX-11823.D701_D506","18",51500001,52000000,1.035,0.982,2,0.05,1.28,3.4
"SLX-10722_SLX-11823.D701_D506","18",52000001,52500000,1.017,0.982,2,0.05,1.28,2.68
"SLX-10722_SLX-11823.D701_D506","18",52500001,53000000,0.996,0.982,2,0.05,1.28,1.84
"SLX-10722_SLX-11823.D701_D506","18",53000001,53500000,1.065,0.982,2,0.05,1.28,4.6
"SLX-10722_SLX-11823.D701_D506","18",53500001,54000000,1.035,0.982,2,0.05,1.28,3.4
"SLX-10722_SLX-11823.D701_D506","18",54000001,54500000,1.014,0.982,2,0.05,1.28,2.56
"SLX-10722_SLX-11823.D701_D506","18",54500001,55000000,0.946,0.982,2,0.05,1.28,-0.160000000000002
"SLX-10722_SLX-11823.D701_D506","18",55000001,55500000,0.991,0.982,2,0.05,1.28,1.64
"SLX-10722_SLX-11823.D701_D506","18",55500001,56000000,1.07,0.982,2,0.05,1.28,4.8
"SLX-10722_SLX-11823.D701_D506","18",56000001,56500000,1.032,0.982,2,0.05,1.28,3.28
"SLX-10722_SLX-11823.D701_D506","18",56500001,57000000,0.971,0.982,2,0.05,1.28,0.839999999999999
"SLX-10722_SLX-11823.D701_D506","18",57000001,57500000,0.944,0.982,2,0.05,1.28,-0.240000000000002
"SLX-10722_SLX-11823.D701_D506","18",57500001,58000000,1.008,0.982,2,0.05,1.28,2.32
"SLX-10722_SLX-11823.D701_D506","18",58000001,58500000,0.983,0.982,2,0.05,1.28,1.32
"SLX-10722_SLX-11823.D701_D506","18",58500001,59000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","18",59000001,59500000,0.943,0.982,2,0.05,1.28,-0.280000000000002
"SLX-10722_SLX-11823.D701_D506","18",59500001,60000000,1.029,0.982,2,0.05,1.28,3.16
"SLX-10722_SLX-11823.D701_D506","18",60000001,60500000,1.055,0.982,2,0.05,1.28,4.2
"SLX-10722_SLX-11823.D701_D506","18",60500001,61000000,1.073,0.982,2,0.05,1.28,4.92
"SLX-10722_SLX-11823.D701_D506","18",61000001,61500000,1.032,0.982,2,0.05,1.28,3.28
"SLX-10722_SLX-11823.D701_D506","18",61500001,62000000,0.987,0.982,2,0.05,1.28,1.48
"SLX-10722_SLX-11823.D701_D506","18",62000001,62500000,0.943,0.982,2,0.05,1.28,-0.280000000000002
"SLX-10722_SLX-11823.D701_D506","18",62500001,63000000,0.961,0.982,2,0.05,1.28,0.439999999999999
"SLX-10722_SLX-11823.D701_D506","18",63000001,63500000,0.953,0.982,2,0.05,1.28,0.119999999999998
"SLX-10722_SLX-11823.D701_D506","18",63500001,64000000,0.953,0.982,2,0.05,1.28,0.119999999999998
"SLX-10722_SLX-11823.D701_D506","18",64000001,64500000,0.981,0.982,2,0.05,1.28,1.24
"SLX-10722_SLX-11823.D701_D506","18",64500001,65000000,1.024,0.982,2,0.05,1.28,2.96
"SLX-10722_SLX-11823.D701_D506","18",65000001,65500000,0.941,0.982,2,0.05,1.28,-0.360000000000002
"SLX-10722_SLX-11823.D701_D506","18",65500001,66000000,0.997,0.982,2,0.05,1.28,1.88
"SLX-10722_SLX-11823.D701_D506","18",66000001,66500000,0.991,0.982,2,0.05,1.28,1.64
"SLX-10722_SLX-11823.D701_D506","18",66500001,67000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","18",67000001,67500000,0.938,0.982,2,0.05,1.28,-0.480000000000002
"SLX-10722_SLX-11823.D701_D506","18",67500001,68000000,1.033,0.982,2,0.05,1.28,3.32
"SLX-10722_SLX-11823.D701_D506","18",68000001,68500000,0.951,0.982,2,0.05,1.28,0.0399999999999983
"SLX-10722_SLX-11823.D701_D506","18",68500001,69000000,0.948,0.982,2,0.05,1.28,-0.0800000000000018
"SLX-10722_SLX-11823.D701_D506","18",69000001,69500000,0.985,0.982,2,0.05,1.28,1.4
"SLX-10722_SLX-11823.D701_D506","18",69500001,70000000,0.994,0.982,2,0.05,1.28,1.76
"SLX-10722_SLX-11823.D701_D506","18",70000001,70500000,0.954,0.982,2,0.05,1.28,0.159999999999998
"SLX-10722_SLX-11823.D701_D506","18",70500001,71000000,0.933,0.982,2,0.05,1.28,-0.679999999999998
"SLX-10722_SLX-11823.D701_D506","18",71000001,71500000,0.917,0.982,2,0.05,1.28,-1.32
"SLX-10722_SLX-11823.D701_D506","18",71500001,72000000,0.946,0.982,2,0.05,1.28,-0.160000000000002
"SLX-10722_SLX-11823.D701_D506","18",72000001,72500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","18",72500001,73000000,1.009,0.982,2,0.05,1.28,2.36
"SLX-10722_SLX-11823.D701_D506","18",73000001,73500000,0.935,0.982,2,0.05,1.28,-0.599999999999998
"SLX-10722_SLX-11823.D701_D506","18",73500001,74000000,0.947,0.982,2,0.05,1.28,-0.120000000000002
"SLX-10722_SLX-11823.D701_D506","18",74000001,74500000,0.946,0.982,2,0.05,1.28,-0.160000000000002
"SLX-10722_SLX-11823.D701_D506","18",74500001,75000000,0.991,0.982,2,0.05,1.28,1.64
"SLX-10722_SLX-11823.D701_D506","18",75000001,75500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","18",75500001,76000000,0.948,0.982,2,0.05,1.28,-0.0800000000000018
"SLX-10722_SLX-11823.D701_D506","18",76000001,76500000,0.93,0.982,2,0.05,1.28,-0.799999999999998
"SLX-10722_SLX-11823.D701_D506","18",76500001,77000000,0.904,0.982,2,0.05,1.28,-1.84
"SLX-10722_SLX-11823.D701_D506","18",77000001,77500000,0.906,0.982,2,0.05,1.28,-1.76
"SLX-10722_SLX-11823.D701_D506","18",77500001,78000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","18",78000001,78077248,1.075,0.982,2,0.05,1.28,5
"SLX-10722_SLX-11823.D701_D506","19",1,500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","19",500001,1000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","19",1000001,1500000,1.074,0.976,2,0.05,1.04,4.96
"SLX-10722_SLX-11823.D701_D506","19",1500001,2000000,1.005,0.976,2,0.05,1.04,2.2
"SLX-10722_SLX-11823.D701_D506","19",2000001,2500000,1.054,0.976,2,0.05,1.04,4.16
"SLX-10722_SLX-11823.D701_D506","19",2500001,3000000,0.996,0.976,2,0.05,1.04,1.84
"SLX-10722_SLX-11823.D701_D506","19",3000001,3500000,1.016,0.976,2,0.05,1.04,2.64
"SLX-10722_SLX-11823.D701_D506","19",3500001,4000000,0.975,0.976,2,0.05,1.04,0.999999999999999
"SLX-10722_SLX-11823.D701_D506","19",4000001,4500000,1.034,0.976,2,0.05,1.04,3.36
"SLX-10722_SLX-11823.D701_D506","19",4500001,5000000,0.948,0.976,2,0.05,1.04,-0.0800000000000018
"SLX-10722_SLX-11823.D701_D506","19",5000001,5500000,0.967,0.976,2,0.05,1.04,0.679999999999999
"SLX-10722_SLX-11823.D701_D506","19",5500001,6000000,0.952,0.976,2,0.05,1.04,0.0799999999999983
"SLX-10722_SLX-11823.D701_D506","19",6000001,6500000,0.984,0.976,2,0.05,1.04,1.36
"SLX-10722_SLX-11823.D701_D506","19",6500001,7000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","19",7000001,7500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","19",7500001,8000000,0.987,0.976,2,0.05,1.04,1.48
"SLX-10722_SLX-11823.D701_D506","19",8000001,8500000,0.994,0.976,2,0.05,1.04,1.76
"SLX-10722_SLX-11823.D701_D506","19",8500001,9000000,0.929,0.976,2,0.05,1.04,-0.839999999999998
"SLX-10722_SLX-11823.D701_D506","19",9000001,9500000,0.933,0.976,2,0.05,1.04,-0.679999999999998
"SLX-10722_SLX-11823.D701_D506","19",9500001,10000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","19",10000001,10500000,1.048,0.976,2,0.05,1.04,3.92
"SLX-10722_SLX-11823.D701_D506","19",10500001,11000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","19",11000001,11500000,1.052,0.976,2,0.05,1.04,4.08
"SLX-10722_SLX-11823.D701_D506","19",11500001,12000000,1.017,0.976,2,0.05,1.04,2.68
"SLX-10722_SLX-11823.D701_D506","19",12000001,12500000,1.03,0.976,2,0.05,1.04,3.2
"SLX-10722_SLX-11823.D701_D506","19",12500001,13000000,0.998,0.976,2,0.05,1.04,1.92
"SLX-10722_SLX-11823.D701_D506","19",13000001,13500000,1.029,0.976,2,0.05,1.04,3.16
"SLX-10722_SLX-11823.D701_D506","19",13500001,14000000,0.994,0.976,2,0.05,1.04,1.76
"SLX-10722_SLX-11823.D701_D506","19",14000001,14500000,0.948,0.976,2,0.05,1.04,-0.0800000000000018
"SLX-10722_SLX-11823.D701_D506","19",14500001,15000000,0.963,0.976,2,0.05,1.04,0.519999999999999
"SLX-10722_SLX-11823.D701_D506","19",15000001,15500000,0.977,0.976,2,0.05,1.04,1.08
"SLX-10722_SLX-11823.D701_D506","19",15500001,16000000,0.925,0.976,2,0.05,1.04,-0.999999999999998
"SLX-10722_SLX-11823.D701_D506","19",16000001,16500000,1.03,0.976,2,0.05,1.04,3.2
"SLX-10722_SLX-11823.D701_D506","19",16500001,17000000,1.029,0.976,2,0.05,1.04,3.16
"SLX-10722_SLX-11823.D701_D506","19",17000001,17500000,1.002,0.976,2,0.05,1.04,2.08
"SLX-10722_SLX-11823.D701_D506","19",17500001,18000000,0.988,0.976,2,0.05,1.04,1.52
"SLX-10722_SLX-11823.D701_D506","19",18000001,18500000,0.983,0.976,2,0.05,1.04,1.32
"SLX-10722_SLX-11823.D701_D506","19",18500001,19000000,1.026,0.976,2,0.05,1.04,3.04
"SLX-10722_SLX-11823.D701_D506","19",19000001,19500000,0.997,0.976,2,0.05,1.04,1.88
"SLX-10722_SLX-11823.D701_D506","19",19500001,20000000,0.936,0.976,2,0.05,1.04,-0.559999999999998
"SLX-10722_SLX-11823.D701_D506","19",20000001,20500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","19",20500001,21000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","19",21000001,21500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","19",21500001,22000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","19",22000001,22500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","19",22500001,23000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","19",23000001,23500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","19",23500001,24000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","19",24000001,24500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","19",24500001,25000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","19",25000001,25500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","19",25500001,26000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","19",26000001,26500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","19",26500001,27000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","19",27000001,27500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","19",27500001,28000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","19",28000001,28500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","19",28500001,29000000,0.868,0.976,2,0.05,1.04,-3.28
"SLX-10722_SLX-11823.D701_D506","19",29000001,29500000,0.868,0.976,2,0.05,1.04,-3.28
"SLX-10722_SLX-11823.D701_D506","19",29500001,30000000,0.859,0.976,2,0.05,1.04,-3.64
"SLX-10722_SLX-11823.D701_D506","19",30000001,30500000,0.968,0.976,2,0.05,1.04,0.719999999999999
"SLX-10722_SLX-11823.D701_D506","19",30500001,31000000,0.903,0.976,2,0.05,1.04,-1.88
"SLX-10722_SLX-11823.D701_D506","19",31000001,31500000,0.908,0.976,2,0.05,1.04,-1.68
"SLX-10722_SLX-11823.D701_D506","19",31500001,32000000,0.989,0.976,2,0.05,1.04,1.56
"SLX-10722_SLX-11823.D701_D506","19",32000001,32500000,0.934,0.976,2,0.05,1.04,-0.639999999999998
"SLX-10722_SLX-11823.D701_D506","19",32500001,33000000,0.962,0.976,2,0.05,1.04,0.479999999999999
"SLX-10722_SLX-11823.D701_D506","19",33000001,33500000,0.917,0.976,2,0.05,1.04,-1.32
"SLX-10722_SLX-11823.D701_D506","19",33500001,34000000,0.949,0.976,2,0.05,1.04,-0.0400000000000018
"SLX-10722_SLX-11823.D701_D506","19",34000001,34500000,0.942,0.976,2,0.05,1.04,-0.320000000000002
"SLX-10722_SLX-11823.D701_D506","19",34500001,35000000,1.059,0.976,2,0.05,1.04,4.36
"SLX-10722_SLX-11823.D701_D506","19",35000001,35500000,0.866,0.976,2,0.05,1.04,-3.36
"SLX-10722_SLX-11823.D701_D506","19",35500001,36000000,1.005,0.976,2,0.05,1.04,2.2
"SLX-10722_SLX-11823.D701_D506","19",36000001,36500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","19",36500001,37000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","19",37000001,37500000,1.021,0.976,2,0.05,1.04,2.84
"SLX-10722_SLX-11823.D701_D506","19",37500001,38000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","19",38000001,38500000,0.957,0.976,2,0.05,1.04,0.279999999999998
"SLX-10722_SLX-11823.D701_D506","19",38500001,39000000,1.006,0.976,2,0.05,1.04,2.24
"SLX-10722_SLX-11823.D701_D506","19",39000001,39500000,0.997,0.976,2,0.05,1.04,1.88
"SLX-10722_SLX-11823.D701_D506","19",39500001,40000000,0.979,0.976,2,0.05,1.04,1.16
"SLX-10722_SLX-11823.D701_D506","19",40000001,40500000,0.897,0.976,2,0.05,1.04,-2.12
"SLX-10722_SLX-11823.D701_D506","19",40500001,41000000,1.008,0.976,2,0.05,1.04,2.32
"SLX-10722_SLX-11823.D701_D506","19",41000001,41500000,0.975,0.976,2,0.05,1.04,0.999999999999999
"SLX-10722_SLX-11823.D701_D506","19",41500001,42000000,0.989,0.976,2,0.05,1.04,1.56
"SLX-10722_SLX-11823.D701_D506","19",42000001,42500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","19",42500001,43000000,1.055,0.976,2,0.05,1.04,4.2
"SLX-10722_SLX-11823.D701_D506","19",43000001,43500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","19",43500001,44000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","19",44000001,44500000,1.069,0.976,2,0.05,1.04,4.76
"SLX-10722_SLX-11823.D701_D506","19",44500001,45000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","19",45000001,45500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","19",45500001,46000000,1.07,0.976,2,0.05,1.04,4.8
"SLX-10722_SLX-11823.D701_D506","19",46000001,46500000,1.053,0.976,2,0.05,1.04,4.12
"SLX-10722_SLX-11823.D701_D506","19",46500001,47000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","19",47000001,47500000,1.025,0.976,2,0.05,1.04,3
"SLX-10722_SLX-11823.D701_D506","19",47500001,48000000,1.048,0.976,2,0.05,1.04,3.92
"SLX-10722_SLX-11823.D701_D506","19",48000001,48500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","19",48500001,49000000,0.988,0.976,2,0.05,1.04,1.52
"SLX-10722_SLX-11823.D701_D506","19",49000001,49500000,1.099,0.976,2,0.05,1.04,5.96
"SLX-10722_SLX-11823.D701_D506","19",49500001,50000000,0.983,0.976,2,0.05,1.04,1.32
"SLX-10722_SLX-11823.D701_D506","19",50000001,50500000,0.992,0.976,2,0.05,1.04,1.68
"SLX-10722_SLX-11823.D701_D506","19",50500001,51000000,0.911,0.976,2,0.05,1.04,-1.56
"SLX-10722_SLX-11823.D701_D506","19",51000001,51500000,0.949,0.976,2,0.05,1.04,-0.0400000000000018
"SLX-10722_SLX-11823.D701_D506","19",51500001,52000000,0.942,0.976,2,0.05,1.04,-0.320000000000002
"SLX-10722_SLX-11823.D701_D506","19",52000001,52500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","19",52500001,53000000,0.995,0.976,2,0.05,1.04,1.8
"SLX-10722_SLX-11823.D701_D506","19",53000001,53500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","19",53500001,54000000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","19",54000001,54500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","19",54500001,55000000,0.901,0.976,2,0.05,1.04,-1.96
"SLX-10722_SLX-11823.D701_D506","19",55000001,55500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","19",55500001,56000000,0.935,0.976,2,0.05,1.04,-0.599999999999998
"SLX-10722_SLX-11823.D701_D506","19",56000001,56500000,0.905,0.976,2,0.05,1.04,-1.8
"SLX-10722_SLX-11823.D701_D506","19",56500001,57000000,0.911,0.976,2,0.05,1.04,-1.56
"SLX-10722_SLX-11823.D701_D506","19",57000001,57500000,0.882,0.976,2,0.05,1.04,-2.72
"SLX-10722_SLX-11823.D701_D506","19",57500001,58000000,0.93,0.976,2,0.05,1.04,-0.799999999999998
"SLX-10722_SLX-11823.D701_D506","19",58000001,58500000,NA,NA,2,0.05,NA,NA
"SLX-10722_SLX-11823.D701_D506","19",58500001,59000000,0.92,0.976,2,0.05,1.04,-1.2
